customer_id,name,age,city,product_type,annual_income,monthly_salary,credit_score,credit_utilization,savings_change_pct,loan_amount,monthly_emi,current_salary_delay_days,risk_score,risk_level,suggested_action,ability_score,willingness_score,rare_case_type,employment_type,aadhar_no,pan_no,account_opened_date
CUSR-103607,Arjun Chatterjee,58,Ahmedabad,Auto Loan,4474451,372870.92,775,43.88,10.72,135751.0,5656.29,2,28,Low,Standard Monitoring,23,75,Victim of Circumstance,Business,9664-9204-9776,CVIP5225Q,2017-01-03
CUSR-103608,Myra Nair,59,Kolkata,Gold Loan,1383804,115317.0,742,40.27,6.71,601944.0,10032.4,2,26,Low,Standard Monitoring,87,53,Normal,Self-Employed,9097-4262-3638,VYHP1464D,2022-08-22
CUSR-103609,Ishaan Sharma,42,Jaipur,Home Loan,4180728,348394.0,765,96.39,-10.49,1799609.0,74983.71,2,87,Critical,🔒 Shield: Limit Cap at 96%,27,45,Normal,Salaried,1433-8561-6092,URSP8922L,2023-07-12
CUSR-103610,Aadhya Reddy,64,Delhi,Home Loan,2780798,231733.17,648,97.21,-8.26,1402788.0,58449.5,2,87,Critical,🔒 Shield: Limit Cap at 97%,68,14,Strategic Defaulter,Business,9713-4035-1733,RAEP7668V,2018-04-09
CUSR-103611,Aaryan Nair,34,Ahmedabad,Gold Loan,2340318,195026.5,793,61.07,-50.04,168500.0,7020.83,4,88,Critical,🛡️ Wellness: Savings Protection,76,23,Strategic Defaulter,Self-Employed,1893-7244-3211,TCSP8812S,2024-01-17
CUSR-103612,Riya Deshmukh,33,Lucknow,Personal Loan,4424470,368705.83,796,68.64,-21.18,4067227.0,169467.79,1,52,High,Standard Monitoring,66,51,Normal,Salaried,6952-2246-7455,QFLP8920F,2019-05-03
CUSR-103613,Kiara Joshi,42,Delhi,Credit Card,498406,41533.83,730,44.0,11.32,3485915.0,58098.58,0,23,Low,Standard Monitoring,42,65,Normal,Business,1811-4463-5903,DGYP9100T,2019-06-27
CUSR-103614,Vihaan Chatterjee,39,Mumbai,Home Loan,4794253,399521.08,692,12.82,4.6,4712811.0,196367.12,0,10,Low,Standard Monitoring,91,64,Normal,Business,9755-1731-6122,TQXP2023M,2017-07-26
CUSR-103615,Ishaan Gupta,61,Chennai,Personal Loan,4799942,399995.17,655,23.61,8.66,606449.0,50537.42,1,17,Low,Standard Monitoring,92,80,Normal,Business,7194-7265-4105,XGCP2877H,2018-09-22
CUSR-103616,Aadhya Verma,52,Delhi,Personal Loan,520882,43406.83,819,92.76,-13.23,3460893.0,144203.88,2,58,High,🔒 Shield: Limit Cap at 92%,39,79,Victim of Circumstance,Business,1153-8547-8847,OVLP2309N,2020-09-24
CUSR-103617,Sai Chatterjee,48,Delhi,Home Loan,2184709,182059.08,722,14.03,2.86,3490690.0,96963.61,2,16,Low,Standard Monitoring,76,71,Normal,Self-Employed,4423-6604-9006,LTJP2283W,2017-03-21
CUSR-103618,Anvi Chatterjee,50,Hyderabad,Auto Loan,3190357,265863.08,634,42.5,2.58,2717459.0,113227.46,2,27,Low,Standard Monitoring,29,84,Victim of Circumstance,Salaried,9728-1797-8367,NEJP7479S,2021-03-30
CUSR-103619,Krishna Gupta,54,Ahmedabad,Credit Card,4419500,368291.67,818,24.56,10.48,433751.0,7229.18,0,15,Low,Standard Monitoring,74,42,Normal,Business,7855-3635-5714,BJOP4837V,2018-09-08
CUSR-103620,Anvi Iyer,44,Delhi,Personal Loan,2485656,207138.0,771,66.98,-24.88,889802.0,14830.03,0,52,High,Standard Monitoring,56,75,Normal,Business,7043-4391-4836,SOUP3012K,2023-08-31
CUSR-103621,Shaurya Joshi,40,Hyderabad,Gold Loan,2170351,180862.58,808,55.09,-27.41,2531697.0,42194.95,0,49,High,Standard Monitoring,45,94,Normal,Business,9477-1858-7342,GQRP9791S,2019-06-03
CUSR-103622,Anvi Sharma,50,Delhi,Credit Card,552152,46012.67,649,97.58,-10.31,2695604.0,112316.83,2,87,Critical,🔒 Shield: Limit Cap at 97%,66,22,Strategic Defaulter,Self-Employed,1311-8586-6614,KYJP6428A,2017-11-18
CUSR-103623,Aarav Nair,26,Pune,Auto Loan,1215457,101288.08,799,32.68,9.11,2904761.0,121031.71,1,21,Low,Standard Monitoring,59,30,Normal,Business,7224-1479-6328,GKJP1245Q,2021-06-12
CUSR-103624,Sara Verma,39,Bangalore,Gold Loan,3946526,328877.17,695,16.99,1.77,3211751.0,267645.92,11,39,Medium,Standard Monitoring,25,59,Normal,Self-Employed,4809-4736-5923,KPQP5332Q,2024-12-21
CUSR-103625,Aadhya Deshmukh,36,Bangalore,Gold Loan,1122216,93518.0,799,97.98,-9.77,4105388.0,342115.67,2,87,Critical,🔒 Shield: Limit Cap at 97%,68,15,Strategic Defaulter,Self-Employed,3940-1762-7827,YPJP7984U,2018-04-13
CUSR-103626,Aarav Singh,24,Ahmedabad,Auto Loan,2703581,225298.42,631,69.54,-50.04,3036410.0,126517.08,0,88,Critical,🛡️ Wellness: Savings Protection,67,38,Strategic Defaulter,Salaried,2848-1118-1479,MHMP7066O,2024-12-27
CUSR-103627,Riya Gupta,53,Mumbai,Credit Card,1482725,123560.42,697,66.3,-50.59,3808431.0,105789.75,4,88,Critical,🛡️ Wellness: Savings Protection,87,33,Strategic Defaulter,Business,3556-9580-9558,PBXP8419P,2022-03-22
CUSR-103628,Aadhya Patel,42,Chennai,Home Loan,4710706,392558.83,761,65.82,-19.45,1010092.0,28058.11,4,57,High,Standard Monitoring,78,88,Normal,Business,6967-6247-2395,KEHP5812B,2024-09-26
CUSR-103629,Diya Gupta,43,Chennai,Auto Loan,3448595,287382.92,844,30.78,7.48,4942235.0,411852.92,2,22,Low,Standard Monitoring,91,41,Normal,Salaried,8514-2677-8902,SKMP7899B,2020-08-26
CUSR-103630,Arjun Sharma,52,Jaipur,Auto Loan,793649,66137.42,723,53.7,-26.89,3496525.0,58275.42,1,50,High,Standard Monitoring,86,72,Normal,Self-Employed,7151-2521-7472,TVBP6132U,2023-06-14
CUSR-103631,Shaurya Chatterjee,28,Hyderabad,Credit Card,1739098,144924.83,660,96.67,-9.89,3856832.0,160701.33,1,87,Critical,🔒 Shield: Limit Cap at 96%,44,43,Normal,Salaried,7174-4951-2999,THTP5853N,2022-12-09
CUSR-103632,Ishani Verma,38,Mumbai,Credit Card,3854289,321190.75,642,24.31,11.94,2684176.0,74560.44,2,20,Low,Standard Monitoring,65,30,Strategic Defaulter,Salaried,6814-1051-7496,WROP3677K,2018-05-08
CUSR-103633,Anvi Gupta,24,Chennai,Auto Loan,971006,80917.17,718,96.64,-6.97,1876657.0,31277.62,1,87,Critical,🔒 Shield: Limit Cap at 96%,17,96,Victim of Circumstance,Business,2313-8407-3385,IULP7373J,2021-04-24
CUSR-103634,Vihaan Malhotra,41,Chennai,Personal Loan,4841492,403457.67,726,19.08,10.46,3192395.0,266032.92,2,18,Low,Standard Monitoring,78,51,Normal,Business,6848-9142-9467,IXDP2168E,2024-05-21
CUSR-103635,Arjun Iyer,37,Chennai,Personal Loan,2836068,236339.0,608,19.6,2.26,4466512.0,372209.33,1,15,Low,Standard Monitoring,70,51,Normal,Self-Employed,7210-3975-5045,SIWP7444H,2024-07-17
CUSR-103636,Riya Sharma,56,Pune,Credit Card,4754056,396171.33,735,34.85,9.75,3520772.0,58679.53,1,21,Low,Standard Monitoring,52,43,Normal,Business,4157-4872-9950,XCTP3469P,2017-08-20
CUSR-103637,Diya Singh,25,Lucknow,Home Loan,2340064,195005.33,765,13.96,3.69,583034.0,48586.17,1,13,Low,Standard Monitoring,21,53,Normal,Business,8659-3325-1067,RVJP2561A,2018-08-18
CUSR-103638,Anvi Kapoor,41,Mumbai,Auto Loan,1488275,124022.92,682,61.25,-49.54,388463.0,6474.38,4,88,Critical,🛡️ Wellness: Savings Protection,40,89,Normal,Self-Employed,4555-2385-7776,VIUP9805M,2016-08-11
CUSR-103639,Sara Bose,58,Pune,Home Loan,4005194,333766.17,755,15.11,7.29,3705044.0,308753.67,2,16,Low,Standard Monitoring,81,79,Normal,Business,9623-7416-4987,GHQP2989H,2019-09-07
CUSR-103640,Anvi Nair,62,Jaipur,Home Loan,3643030,303585.83,707,18.23,4.8,3821526.0,106153.5,2,17,Low,Standard Monitoring,72,78,Normal,Self-Employed,9714-6790-8915,OAEP8558K,2017-09-28
CUSR-103641,Saanvi Malhotra,33,Hyderabad,Auto Loan,651488,54290.67,774,31.28,10.28,2244904.0,62358.44,2,23,Low,Standard Monitoring,43,85,Normal,Salaried,4673-2038-5560,JCDP5287H,2024-05-12
CUSR-103642,Arjun Patel,64,Hyderabad,Credit Card,2985464,248788.67,767,24.7,-0.75,2320835.0,64467.64,12,45,High,Standard Monitoring,88,57,Normal,Salaried,6564-8422-2079,ALAP5926K,2019-04-11
CUSR-103643,Riya Reddy,63,Delhi,Gold Loan,1902469,158539.08,622,34.44,8.96,2024772.0,168731.0,2,24,Low,Standard Monitoring,66,60,Normal,Business,7547-9381-7752,XUHP7062R,2024-10-31
CUSR-103644,Arjun Chatterjee,32,Kolkata,Credit Card,1758538,146544.83,848,26.53,3.96,1968886.0,164073.83,1,18,Low,Standard Monitoring,63,84,Normal,Self-Employed,1967-3216-1457,WVAP3139M,2016-08-04
CUSR-103645,Anvi Aggarwal,24,Mumbai,Gold Loan,4239804,353317.0,660,28.11,10.17,1354306.0,56429.42,2,21,Low,Standard Monitoring,85,68,Normal,Self-Employed,2192-1554-9165,QBYP7426X,2021-10-09
CUSR-103646,Kabir Joshi,53,Jaipur,Gold Loan,2554168,212847.33,714,90.95,-5.22,4883321.0,135647.81,4,56,High,🔒 Shield: Limit Cap at 90%,44,62,Normal,Salaried,6236-1762-9933,IFNP1440X,2022-07-28
CUSR-103647,Krishna Bose,28,Mumbai,Gold Loan,4058824,338235.33,823,12.99,-4.24,3974097.0,110391.58,14,49,High,Standard Monitoring,94,85,Normal,Business,6685-5963-4049,TCJP2547C,2023-02-19
CUSR-103648,Sara Joshi,38,Mumbai,Personal Loan,4492447,374370.58,674,33.7,9.87,2443988.0,67888.56,0,18,Low,Standard Monitoring,35,53,Normal,Self-Employed,3539-6608-3331,TODP2883R,2023-02-24
CUSR-103649,Riya Sharma,40,Lucknow,Home Loan,2274685,189557.08,652,10.82,9.51,1224976.0,102081.33,2,14,Low,Standard Monitoring,91,72,Normal,Salaried,1008-2379-2900,UAPP2021C,2017-11-03
CUSR-103650,Saanvi Malhotra,26,Kolkata,Personal Loan,4562335,380194.58,741,44.51,10.39,3482103.0,290175.25,2,28,Low,Standard Monitoring,59,97,Normal,Salaried,5628-9542-5510,LOCP3839L,2022-04-19
CUSR-103651,Kabir Aggarwal,22,Pune,Gold Loan,1563191,130265.92,777,20.11,6.7,1657641.0,46045.58,1,16,Low,Standard Monitoring,27,62,Normal,Self-Employed,6845-2782-2942,WVNP8774W,2019-07-01
CUSR-103652,Anvi Nair,47,Delhi,Credit Card,2165775,180481.25,736,24.17,5.25,3638689.0,101074.69,0,15,Low,Standard Monitoring,92,91,Normal,Self-Employed,5530-3667-5152,OTFP7683I,2023-11-26
CUSR-103653,Ishani Gupta,32,Jaipur,Auto Loan,749216,62434.67,681,64.77,-48.55,4671464.0,129762.89,4,88,Critical,🛡️ Wellness: Savings Protection,39,34,Normal,Self-Employed,4476-3169-1610,YGTP7332H,2021-03-25
CUSR-103654,Krishna Chatterjee,38,Pune,Credit Card,2531245,210937.08,743,63.33,-36.48,3415323.0,284610.25,1,62,High,🛡️ Wellness: Savings Protection,22,77,Victim of Circumstance,Business,7864-1062-3707,XKSP1821J,2024-03-29
CUSR-103655,Kabir Kapoor,28,Chennai,Personal Loan,1364464,113705.33,608,36.78,3.05,4044486.0,337040.5,1,22,Low,Standard Monitoring,75,89,Normal,Self-Employed,2972-1244-9622,GYGP8789A,2021-10-19
CUSR-103656,Sara Singh,48,Delhi,Gold Loan,3681225,306768.75,631,16.85,7.31,3101285.0,86146.81,0,12,Low,Standard Monitoring,83,62,Normal,Self-Employed,6289-2903-3951,IHWP2829A,2024-04-04
CUSR-103657,Aarav Kapoor,46,Pune,Credit Card,3469901,289158.42,751,12.48,7.9,1065533.0,88794.42,1,12,Low,Standard Monitoring,48,81,Normal,Salaried,7661-5692-5864,EFJP5368R,2024-01-02
CUSR-103658,Sara Bose,31,Hyderabad,Personal Loan,685682,57140.17,652,96.0,-11.13,3993395.0,110927.64,4,87,Critical,🔒 Shield: Limit Cap at 95%,46,33,Normal,Salaried,8163-9385-3157,DJMP3924T,2024-04-17
CUSR-103659,Ishani Bose,48,Ahmedabad,Auto Loan,2647586,220632.17,767,95.66,-10.33,2010583.0,33509.72,1,87,Critical,🔒 Shield: Limit Cap at 95%,38,58,Normal,Self-Employed,2904-5894-1004,HKUP6819V,2019-09-01
CUSR-103660,Riya Bose,44,Mumbai,Gold Loan,1329641,110803.42,761,39.05,2.44,4022943.0,67049.05,2,26,Low,Standard Monitoring,20,73,Victim of Circumstance,Business,4445-8106-4409,MINP5654N,2023-01-28
CUSR-103661,Ishaan Patel,36,Bangalore,Auto Loan,4832271,402689.25,640,72.65,-51.86,2993299.0,124720.79,4,88,Critical,🛡️ Wellness: Savings Protection,79,12,Strategic Defaulter,Business,2666-2794-4221,RYSP7894T,2016-05-23
CUSR-103662,Sai Sharma,38,Pune,Personal Loan,4088592,340716.0,637,42.63,-29.24,4141063.0,69017.72,2,50,High,Standard Monitoring,25,40,Normal,Self-Employed,4874-8301-3377,BWEP6200L,2017-01-17
CUSR-103663,Kabir Kapoor,34,Pune,Auto Loan,4015844,334653.67,697,15.7,9.07,4449715.0,370809.58,0,11,Low,Standard Monitoring,85,68,Normal,Salaried,3102-1393-2017,OOQP3274C,2017-11-16
CUSR-103664,Ananya Iyer,38,Lucknow,Gold Loan,777209,64767.42,764,15.23,-4.44,2996777.0,83243.81,19,62,High,📞 Call Ananya Iyer: Salary Delay Relief,63,73,Normal,Salaried,4494-5868-3104,QTIP4924F,2024-09-22
CUSR-103665,Riya Bose,38,Mumbai,Home Loan,1777012,148084.33,782,44.08,6.91,2633939.0,219494.92,0,23,Low,Standard Monitoring,60,82,Normal,Business,1021-2687-6967,SIAP5786E,2017-06-18
CUSR-103666,Kiara Bose,37,Delhi,Credit Card,564583,47048.58,710,36.33,10.61,1916839.0,159736.58,0,20,Low,Standard Monitoring,34,55,Normal,Self-Employed,1839-7300-8969,KFFP4343B,2016-09-10
CUSR-103667,Saanvi Joshi,41,Hyderabad,Credit Card,3204520,267043.33,815,71.09,-47.41,3891188.0,162132.83,1,88,Critical,🛡️ Wellness: Savings Protection,89,20,Strategic Defaulter,Salaried,5791-1395-4257,YYDP7164Q,2020-12-06
CUSR-103668,Ishani Kapoor,46,Mumbai,Gold Loan,2238796,186566.33,729,34.8,11.06,3159441.0,87762.25,1,21,Low,Standard Monitoring,24,36,Normal,Salaried,3459-1443-7932,LQLP1938J,2024-06-18
CUSR-103669,Aditya Joshi,32,Pune,Gold Loan,2408262,200688.5,816,18.41,8.18,1597779.0,133148.25,0,12,Low,Standard Monitoring,71,88,Normal,Self-Employed,8393-9146-6912,HQHP6088A,2020-08-27
CUSR-103670,Sara Joshi,31,Mumbai,Personal Loan,3023346,251945.5,615,19.35,12.0,4668528.0,129681.33,2,18,Low,Standard Monitoring,30,36,Normal,Self-Employed,3469-8271-8556,PLSP5331O,2023-07-11
CUSR-103671,Ishani Patel,64,Hyderabad,Home Loan,4918513,409876.08,636,30.66,9.02,2339571.0,64988.08,0,17,Low,Standard Monitoring,68,64,Normal,Business,4746-8806-8993,QRXP2826L,2021-07-20
CUSR-103672,Myra Reddy,43,Chennai,Auto Loan,4665338,388778.17,672,42.66,8.35,2169663.0,36161.05,0,22,Low,Standard Monitoring,73,85,Normal,Business,2960-3973-9489,NRPP8674N,2022-02-22
CUSR-103673,Myra Aggarwal,53,Chennai,Credit Card,3643113,303592.75,672,29.39,3.61,2370724.0,98780.17,13,49,High,Standard Monitoring,50,48,Normal,Business,7144-1566-5349,EOJP5149T,2022-08-15
CUSR-103674,Sai Bose,46,Ahmedabad,Credit Card,4568293,380691.08,632,16.01,1.18,2002775.0,55632.64,24,71,High,📞 Call Sai Bose: Salary Delay Relief,83,13,Strategic Defaulter,Salaried,5820-5598-6164,SONP9584I,2022-08-11
CUSR-103675,Riya Verma,50,Jaipur,Auto Loan,2401085,200090.42,814,72.46,-54.45,730275.0,60856.25,3,88,Critical,🛡️ Wellness: Savings Protection,75,34,Strategic Defaulter,Business,4698-8510-4708,ODPP6024K,2022-04-26
CUSR-103676,Ananya Singh,45,Mumbai,Gold Loan,4628107,385675.58,673,20.83,7.4,214846.0,8951.92,1,16,Low,Standard Monitoring,88,76,Normal,Self-Employed,9726-2175-1321,MEVP1266M,2017-10-15
CUSR-103677,Krishna Nair,50,Mumbai,Credit Card,1940592,161716.0,662,27.36,6.48,1552433.0,64684.71,2,21,Low,Standard Monitoring,36,90,Victim of Circumstance,Salaried,3524-9947-3591,OGVP4714K,2017-05-25
CUSR-103678,Aditya Joshi,46,Chennai,Gold Loan,4418913,368242.75,792,22.45,2.08,315243.0,26270.25,24,74,High,📞 Call Aditya Joshi: Salary Delay Relief,66,15,Strategic Defaulter,Self-Employed,8028-9898-2981,BXRP2599H,2018-09-22
CUSR-103679,Krishna Patel,26,Kolkata,Home Loan,2446551,203879.25,757,47.59,-25.83,3120688.0,260057.33,3,52,High,Standard Monitoring,60,62,Normal,Business,4813-2139-4108,QPNP2036Y,2018-08-12
CUSR-103680,Ishaan Gupta,55,Jaipur,Home Loan,2632059,219338.25,746,38.94,6.21,4566602.0,76110.03,2,26,Low,Standard Monitoring,64,91,Normal,Salaried,5898-6618-9842,ALWP3505B,2018-12-27
CUSR-103681,Ishaan Reddy,32,Lucknow,Gold Loan,675899,56324.92,797,29.83,-0.98,3427890.0,285657.5,19,65,High,📞 Call Ishaan Reddy: Salary Delay Relief,68,40,Normal,Self-Employed,3100-5272-1956,FBDP1317G,2023-11-03
CUSR-103682,Anvi Sharma,26,Ahmedabad,Home Loan,4927803,410650.25,784,12.12,3.77,2652707.0,44211.78,1,12,Low,Standard Monitoring,58,45,Normal,Salaried,6769-2597-4641,WFEP4618A,2023-02-06
CUSR-103683,Kiara Gupta,63,Ahmedabad,Credit Card,4445541,370461.75,715,30.84,7.16,3519264.0,97757.33,1,20,Low,Standard Monitoring,56,54,Normal,Business,7045-5661-4991,NIGP1947F,2018-04-28
CUSR-103684,Shaurya Chatterjee,35,Jaipur,Auto Loan,3119121,259926.75,613,12.31,-9.75,4609871.0,76831.18,20,68,High,📞 Call Shaurya Chatterjee: Salary Delay Relief,52,72,Normal,Self-Employed,6693-5293-5493,NCRP3387H,2017-04-06
CUSR-103685,Riya Kapoor,33,Lucknow,Home Loan,2375401,197950.08,760,19.87,6.89,1636651.0,136387.58,1,15,Low,Standard Monitoring,33,57,Normal,Business,6954-5531-3351,QWDP9008O,2018-03-26
CUSR-103686,Aditya Malhotra,40,Bangalore,Auto Loan,2026301,168858.42,682,17.54,5.69,4314664.0,71911.07,1,15,Low,Standard Monitoring,61,50,Normal,Business,1972-1188-8235,QOVP2489G,2019-07-29
CUSR-103687,Aarav Reddy,25,Mumbai,Gold Loan,2686167,223847.25,727,17.47,-6.93,3919072.0,163294.67,12,48,High,Standard Monitoring,83,41,Normal,Salaried,8750-5593-6787,DSLP7183I,2022-06-05
CUSR-103688,Myra Reddy,39,Pune,Gold Loan,1383154,115262.83,671,44.99,2.33,495859.0,8264.32,2,28,Low,Standard Monitoring,67,63,Normal,Business,4884-7560-5282,CLKP4945B,2017-10-22
CUSR-103689,Sai Iyer,43,Kolkata,Personal Loan,1230160,102513.33,620,27.84,-2.49,513839.0,42819.92,20,68,High,📞 Call Sai Iyer: Salary Delay Relief,88,53,Normal,Business,1716-9215-2714,NBPP2507A,2018-03-28
CUSR-103690,Diya Reddy,45,Kolkata,Credit Card,1162001,96833.42,618,54.71,-25.56,3131516.0,130479.83,1,50,High,Standard Monitoring,44,31,Normal,Self-Employed,9744-8480-1747,DAAP3267D,2016-10-20
CUSR-103691,Myra Iyer,39,Pune,Auto Loan,3801973,316831.08,645,37.43,8.34,2420195.0,40336.58,0,20,Low,Standard Monitoring,78,57,Normal,Business,4307-6467-4199,CASP7798A,2016-06-29
CUSR-103692,Aditya Reddy,24,Ahmedabad,Auto Loan,1130857,94238.08,638,43.1,-21.17,4348839.0,181201.62,4,49,High,Standard Monitoring,38,73,Victim of Circumstance,Self-Employed,1365-8168-2111,TVFP7733Y,2019-02-27
CUSR-103693,Sai Chatterjee,48,Bangalore,Auto Loan,3828244,319020.33,739,19.25,10.67,733914.0,61159.5,0,13,Low,Standard Monitoring,52,41,Normal,Business,9939-3807-1753,ADHP6375X,2016-07-07
CUSR-103694,Aarav Verma,28,Chennai,Home Loan,1748635,145719.58,745,35.65,7.58,4393420.0,73223.67,1,22,Low,Standard Monitoring,82,56,Normal,Self-Employed,1614-8028-8266,LDBP3903O,2020-11-20
CUSR-103695,Diya Reddy,33,Hyderabad,Gold Loan,413207,34433.92,691,29.85,5.92,1661007.0,27683.45,0,17,Low,Standard Monitoring,33,32,Normal,Business,2163-4248-2602,UTWP3201J,2022-10-27
CUSR-103696,Aarav Malhotra,33,Hyderabad,Gold Loan,996275,83022.92,697,29.59,10.36,4615526.0,192313.58,1,19,Low,Standard Monitoring,81,45,Normal,Salaried,2216-9883-9975,GFOP8736L,2017-01-08
CUSR-103697,Shaurya Iyer,41,Ahmedabad,Gold Loan,4991420,415951.67,628,11.2,4.84,4678037.0,194918.21,0,9,Low,Standard Monitoring,85,65,Normal,Self-Employed,7814-9008-6318,FQJP5151E,2022-08-08
CUSR-103698,Myra Aggarwal,56,Kolkata,Home Loan,3324939,277078.25,680,16.83,-7.15,4274342.0,178097.58,24,77,High,📞 Call Myra Aggarwal: Salary Delay Relief,49,58,Normal,Self-Employed,6501-7718-4969,NIXP2160M,2024-08-02
CUSR-103699,Ananya Singh,33,Chennai,Home Loan,4112460,342705.0,796,40.82,8.78,3343888.0,55731.47,1,24,Low,Standard Monitoring,94,35,Strategic Defaulter,Salaried,1887-3107-7861,GCHP2474B,2018-10-25
CUSR-103700,Shaurya Aggarwal,30,Pune,Gold Loan,1697499,141458.25,667,11.48,11.39,3549383.0,98593.97,0,10,Low,Standard Monitoring,65,69,Normal,Business,1552-5804-7121,XNCP3121U,2018-05-05
CUSR-103701,Kabir Verma,58,Mumbai,Auto Loan,2414953,201246.08,672,43.27,6.64,3363207.0,93422.42,0,22,Low,Standard Monitoring,30,42,Normal,Business,1427-5596-2296,YBRP1757S,2023-04-22
CUSR-103702,Aadhya Aggarwal,62,Chennai,Gold Loan,4819757,401646.42,670,21.57,9.02,3416901.0,56948.35,1,16,Low,Standard Monitoring,61,38,Strategic Defaulter,Business,4881-6595-1984,MKBP9113L,2019-12-09
CUSR-103703,Kabir Singh,27,Bangalore,Auto Loan,1625357,135446.42,662,20.02,4.3,3704638.0,102906.61,1,16,Low,Standard Monitoring,77,86,Normal,Self-Employed,5713-7620-2584,ILJP1797A,2016-08-19
CUSR-103704,Arjun Sharma,62,Hyderabad,Auto Loan,2733752,227812.67,734,37.88,2.31,2306587.0,192215.58,2,25,Low,Standard Monitoring,50,56,Normal,Self-Employed,9519-3280-3570,MHBP2169K,2020-01-07
CUSR-103705,Saanvi Deshmukh,59,Ahmedabad,Auto Loan,1758718,146559.83,714,27.24,2.74,1478766.0,61615.25,0,16,Low,Standard Monitoring,23,52,Normal,Salaried,3984-2784-2908,MNHP3786G,2021-12-08
CUSR-103706,Krishna Joshi,44,Mumbai,Gold Loan,2173308,181109.0,612,31.62,7.01,4331047.0,72184.12,1,20,Low,Standard Monitoring,61,35,Strategic Defaulter,Business,2997-3219-3354,DRNP9886Y,2022-02-01
CUSR-103707,Ishaan Chatterjee,32,Bangalore,Personal Loan,1608900,134075.0,760,25.04,11.9,642706.0,17852.94,1,18,Low,Standard Monitoring,48,52,Normal,Self-Employed,7250-3293-5493,QLYP7157L,2020-06-08
CUSR-103708,Ananya Kapoor,54,Chennai,Credit Card,4253802,354483.5,751,91.91,-6.83,2330915.0,64747.64,4,57,High,🔒 Shield: Limit Cap at 91%,50,86,Normal,Business,5769-8162-5145,VCFP7108L,2024-06-02
CUSR-103709,Kabir Joshi,49,Delhi,Home Loan,1064392,88699.33,829,89.19,-10.41,1024686.0,42695.25,3,57,High,🔒 Shield: Limit Cap at 89%,32,77,Victim of Circumstance,Business,5366-9173-2016,LNQP8976X,2020-09-02
CUSR-103710,Sai Deshmukh,26,Ahmedabad,Home Loan,2836311,236359.25,778,30.64,2.86,4349733.0,72495.55,1,20,Low,Standard Monitoring,60,66,Normal,Business,8909-8083-2641,BLUP8707T,2020-12-17
CUSR-103711,Kiara Chatterjee,49,Hyderabad,Gold Loan,4650805,387567.08,824,61.84,-28.35,3754462.0,62574.37,0,52,High,Standard Monitoring,79,90,Normal,Salaried,1763-7766-1687,HPHP8192X,2019-11-06
CUSR-103712,Aditya Patel,43,Bangalore,Auto Loan,4368831,364069.25,841,98.26,-8.96,4652343.0,387695.25,0,87,Critical,🔒 Shield: Limit Cap at 98%,48,56,Normal,Self-Employed,6755-9373-6074,SMFP4155P,2020-09-03
CUSR-103713,Krishna Iyer,40,Kolkata,Home Loan,409888,34157.33,661,18.81,4.13,1737543.0,144795.25,2,18,Low,Standard Monitoring,24,64,Normal,Self-Employed,7556-2684-3309,JQSP3620X,2016-10-10
CUSR-103714,Kabir Nair,49,Jaipur,Personal Loan,914495,76207.92,771,46.51,-15.77,2437006.0,67694.61,3,44,Medium,Standard Monitoring,45,46,Normal,Business,1277-3415-6872,VFVP3769B,2019-05-18
CUSR-103715,Arjun Joshi,47,Kolkata,Gold Loan,4918376,409864.67,833,32.48,10.91,3281156.0,136714.83,0,18,Low,Standard Monitoring,82,53,Normal,Business,2754-2752-7143,XOJP6324I,2020-06-17
CUSR-103716,Sai Chatterjee,31,Kolkata,Home Loan,3766339,313861.58,611,11.23,-1.03,3559934.0,296661.17,24,70,High,📞 Call Sai Chatterjee: Salary Delay Relief,71,55,Normal,Self-Employed,9000-7846-4158,SRTP3722X,2023-11-07
CUSR-103717,Ishaan Gupta,55,Kolkata,Gold Loan,1202214,100184.5,770,24.34,5.88,1171817.0,48825.71,0,15,Low,Standard Monitoring,87,71,Normal,Self-Employed,9533-1327-9677,SNFP4508L,2024-12-10
CUSR-103718,Riya Kapoor,26,Chennai,Home Loan,3390153,282512.75,701,20.99,9.8,2758185.0,229848.75,2,18,Low,Standard Monitoring,33,79,Victim of Circumstance,Self-Employed,5325-7833-4047,OWUP8970K,2021-10-05
CUSR-103719,Anvi Reddy,58,Jaipur,Personal Loan,431676,35973.0,740,44.17,5.15,688647.0,28693.62,0,23,Low,Standard Monitoring,75,30,Strategic Defaulter,Business,1906-4836-6362,UGNP3881Y,2018-05-15
CUSR-103720,Riya Kapoor,64,Mumbai,Credit Card,3009021,250751.75,813,27.99,-9.24,2690469.0,112102.88,21,76,High,📞 Call Riya Kapoor: Salary Delay Relief,68,16,Strategic Defaulter,Self-Employed,7647-1452-1086,VAHP7556H,2020-05-09
