customer_id,name,age,city,product_type,annual_income,credit_score,employment_type,aadhar_no,pan_no,account_opened_date
CUSR-105144,Riya Bose,28,Lucknow,Gold Loan,1452293,672,Salaried,5053-1507-6675,USIP8416O,2020-01-04
CUSR-105145,Kabir Joshi,23,Ahmedabad,Home Loan,784201,707,Salaried,5741-8324-8399,YCTP2890Q,2016-07-16
CUSR-105146,Kiara Patel,22,Kolkata,Auto Loan,1397340,776,Salaried,1959-1338-4572,XJJP3205Q,2019-12-01
CUSR-105147,Ishaan Verma,52,Mumbai,Credit Card,2950903,719,Self-Employed,9030-4383-9955,NFTP8155M,2021-03-29
CUSR-105148,Ishaan Chatterjee,42,Ahmedabad,Gold Loan,4069968,842,Salaried,9847-6717-6211,JHXP1982R,2018-01-02
CUSR-105149,Krishna Chatterjee,57,Hyderabad,Credit Card,1215351,711,Self-Employed,4726-7178-9968,PBVP2107F,2017-07-23
CUSR-105150,Ananya Patel,36,Pune,Credit Card,2712653,764,Business,7545-4162-2792,MCVP7783H,2021-08-12
CUSR-105151,Sara Reddy,53,Jaipur,Personal Loan,2156867,768,Salaried,4617-3761-8447,NLNP9835I,2019-12-04
CUSR-105152,Ishani Chatterjee,50,Hyderabad,Credit Card,723393,810,Salaried,1644-9292-6738,IYCP8381X,2019-02-06
CUSR-105153,Ishani Kapoor,35,Ahmedabad,Personal Loan,4696579,786,Self-Employed,2683-9360-8601,MEOP2969C,2021-05-21
CUSR-105154,Aadhya Chatterjee,61,Pune,Home Loan,2788846,799,Business,1702-3519-2504,BXFP1314M,2023-01-12
CUSR-105155,Aadhya Patel,23,Chennai,Credit Card,1184024,799,Salaried,5866-9029-5116,LPUP4289E,2023-03-02
CUSR-105156,Aarav Gupta,54,Bangalore,Credit Card,3307140,720,Business,8481-5950-8793,TWEP9711J,2020-12-22
CUSR-105157,Diya Patel,36,Pune,Personal Loan,3588996,808,Salaried,5196-9748-6568,KNSP7880B,2018-05-11
CUSR-105158,Aarav Joshi,61,Delhi,Personal Loan,4697030,746,Salaried,6459-4281-3392,ORQP4537J,2019-10-26
CUSR-105159,Anvi Iyer,33,Lucknow,Home Loan,4877809,790,Business,4968-3235-8603,VPRP6682S,2018-06-21
CUSR-105160,Diya Singh,25,Hyderabad,Home Loan,1396027,626,Self-Employed,5633-8641-5642,KEWP1264V,2024-12-16
CUSR-105161,Kiara Iyer,37,Lucknow,Gold Loan,880505,676,Business,2948-9734-3141,EXCP9987D,2022-03-02
CUSR-105162,Anvi Kapoor,63,Ahmedabad,Auto Loan,810994,783,Business,5142-8475-6492,HWRP9369F,2021-10-02
CUSR-105163,Myra Iyer,28,Delhi,Auto Loan,4180563,740,Business,9194-3147-7529,NUEP3156D,2018-09-17
CUSR-105164,Sai Kapoor,34,Kolkata,Personal Loan,2244529,661,Business,8553-5039-4997,CPMP7761C,2022-06-05
CUSR-105165,Krishna Patel,60,Jaipur,Gold Loan,3400802,751,Business,7072-3845-2582,OSLP9547R,2016-11-10
CUSR-105166,Kiara Malhotra,42,Kolkata,Credit Card,4156930,713,Business,1067-4905-1070,KCDP1925J,2019-03-07
CUSR-105167,Sai Sharma,34,Hyderabad,Personal Loan,2728682,723,Self-Employed,9278-5949-7761,GCAP4042W,2023-04-26
CUSR-105168,Riya Kapoor,31,Kolkata,Personal Loan,2815247,745,Business,1005-5163-4810,YJBP3742L,2022-05-28
CUSR-105169,Kiara Aggarwal,59,Ahmedabad,Personal Loan,2323497,831,Business,7861-6731-5641,BGCP1985Q,2020-11-26
CUSR-105170,Aadhya Singh,50,Bangalore,Personal Loan,3671786,824,Salaried,7509-8878-5725,QVGP2750O,2017-01-05
CUSR-105171,Aarav Iyer,63,Delhi,Personal Loan,1351723,613,Salaried,8452-4099-5439,LPAP1191I,2024-12-12
CUSR-105172,Riya Deshmukh,22,Delhi,Auto Loan,1150259,651,Salaried,5588-1156-3929,NYLP3384B,2018-04-30
CUSR-105173,Myra Chatterjee,47,Bangalore,Home Loan,2359795,761,Self-Employed,7204-3628-1706,IMNP1310F,2024-02-12
CUSR-105174,Sara Kapoor,50,Lucknow,Personal Loan,3209493,708,Business,4267-5708-5997,EEOP7769T,2022-09-04
CUSR-105175,Anvi Iyer,49,Pune,Personal Loan,3720866,796,Business,8550-6330-9760,EKUP3520Y,2017-12-02
CUSR-105176,Aditya Nair,40,Chennai,Auto Loan,3877714,653,Salaried,5342-6018-9485,THTP8780X,2018-08-11
CUSR-105177,Sai Iyer,30,Chennai,Gold Loan,3723483,777,Self-Employed,7303-6561-7747,OMHP9863I,2022-06-05
CUSR-105178,Riya Gupta,30,Mumbai,Personal Loan,639747,841,Business,1143-1672-6219,LMVP6373G,2019-05-25
CUSR-105179,Myra Reddy,46,Chennai,Credit Card,2490677,694,Salaried,5946-9319-8033,FCCP5874V,2020-07-01
CUSR-105180,Kabir Aggarwal,29,Jaipur,Home Loan,2292542,812,Self-Employed,8183-1698-4117,RDVP8259G,2016-12-30
CUSR-105181,Sai Bose,40,Delhi,Gold Loan,3080203,666,Business,7869-7300-2550,YREP4854P,2023-08-21
CUSR-105182,Myra Nair,52,Chennai,Auto Loan,4736299,681,Self-Employed,8805-3188-3588,UDSP7116R,2016-12-07
CUSR-105183,Diya Deshmukh,25,Bangalore,Home Loan,3390508,736,Self-Employed,2922-1620-4347,SHYP7059S,2016-06-03
CUSR-105184,Arjun Iyer,50,Pune,Credit Card,4133922,652,Self-Employed,2185-6565-8257,AEFP2759T,2023-03-23
CUSR-105185,Ananya Patel,34,Delhi,Auto Loan,3733267,622,Business,9781-4429-1719,JVPP2340M,2020-12-12
CUSR-105186,Saanvi Deshmukh,42,Delhi,Gold Loan,3410945,798,Business,2486-7553-8923,SNFP1942D,2023-08-30
CUSR-105187,Krishna Iyer,36,Kolkata,Credit Card,2996978,817,Business,6624-5644-4142,JNCP1921O,2022-10-25
CUSR-105188,Saanvi Nair,50,Delhi,Personal Loan,1285163,688,Salaried,9847-1350-1116,WLHP1414F,2019-09-22
CUSR-105189,Shaurya Aggarwal,60,Jaipur,Personal Loan,2369105,668,Salaried,4701-5062-4775,FJFP2711Y,2020-06-13
CUSR-105190,Saanvi Bose,39,Jaipur,Personal Loan,1590807,843,Self-Employed,7561-1094-9012,QJUP1000M,2022-06-29
CUSR-105191,Arjun Deshmukh,30,Ahmedabad,Home Loan,3155516,637,Salaried,5633-1100-7273,WUVP9667X,2023-07-25
CUSR-105192,Riya Iyer,45,Jaipur,Auto Loan,4229043,727,Business,8599-5182-4483,SYSP3244R,2024-11-06
CUSR-105193,Sara Aggarwal,41,Pune,Home Loan,3739226,681,Salaried,6727-2287-8077,HAMP1828M,2023-11-27
CUSR-105194,Arjun Patel,40,Bangalore,Gold Loan,4289448,729,Salaried,2050-7389-5851,RFQP9786J,2017-10-20
CUSR-105195,Riya Aggarwal,47,Ahmedabad,Auto Loan,859933,684,Salaried,4860-1308-9069,OBRP4399U,2023-08-09
CUSR-105196,Myra Deshmukh,28,Hyderabad,Home Loan,3969832,812,Self-Employed,1739-6570-3665,PCMP1467V,2025-01-18
CUSR-105197,Aarav Joshi,63,Delhi,Personal Loan,3046145,842,Self-Employed,5209-1183-5111,LEXP1092F,2023-04-14
CUSR-105198,Ananya Patel,57,Kolkata,Home Loan,667373,752,Self-Employed,2471-5248-5688,WRUP7167Q,2018-02-05
CUSR-105199,Diya Reddy,48,Lucknow,Credit Card,775889,672,Salaried,5528-8476-9767,RTEP8445A,2017-01-01
CUSR-105200,Ananya Singh,59,Jaipur,Personal Loan,2439122,630,Self-Employed,6273-8119-8982,VMGP7747F,2017-02-14
CUSR-105201,Ananya Aggarwal,45,Jaipur,Gold Loan,1093161,777,Self-Employed,5772-5114-4525,TLVP3150U,2023-02-01
CUSR-105202,Aadhya Singh,56,Chennai,Home Loan,4726791,622,Salaried,1861-1202-5368,OYNP9482Y,2022-11-07
CUSR-105203,Aarav Joshi,36,Jaipur,Gold Loan,1769153,603,Self-Employed,9156-9620-8127,MLMP1854E,2024-09-15
CUSR-105204,Aditya Gupta,58,Kolkata,Auto Loan,4750905,629,Salaried,3621-5308-6736,KYPP4405I,2017-01-11
CUSR-105205,Arjun Aggarwal,27,Mumbai,Personal Loan,4028170,607,Business,6199-8661-5392,RHPP6551J,2018-11-23
CUSR-105206,Sara Aggarwal,32,Delhi,Personal Loan,2692235,738,Self-Employed,3010-2805-2108,KIQP2526T,2017-09-09
CUSR-105207,Aditya Sharma,64,Ahmedabad,Auto Loan,4152316,706,Salaried,8857-1445-1983,UHAP9256D,2021-10-07
CUSR-105208,Riya Iyer,48,Chennai,Personal Loan,508949,777,Self-Employed,4635-1784-8350,YLJP3213J,2021-11-20
CUSR-105209,Kiara Patel,48,Chennai,Credit Card,580203,682,Salaried,6283-3128-1827,AAKP5857X,2016-07-06
CUSR-105210,Arjun Singh,39,Jaipur,Home Loan,2084421,626,Salaried,1129-6315-5811,JGBP4986H,2019-06-09
CUSR-105211,Diya Nair,34,Mumbai,Home Loan,1297431,701,Self-Employed,6334-2338-9203,TEAP3252Y,2022-03-22
CUSR-105212,Krishna Joshi,48,Bangalore,Gold Loan,2783668,620,Salaried,9139-7238-1295,NECP7926Q,2017-06-18
CUSR-105213,Kabir Singh,24,Kolkata,Gold Loan,3117768,791,Business,6843-8475-1208,DBNP9066G,2020-09-30
CUSR-105214,Aadhya Nair,54,Jaipur,Credit Card,501674,748,Self-Employed,9410-3258-2864,XNFP1622V,2025-01-05
CUSR-105215,Aadhya Singh,54,Delhi,Gold Loan,2446907,704,Self-Employed,4680-7931-6718,GRAP2799O,2023-05-28
CUSR-105216,Kiara Joshi,22,Chennai,Personal Loan,4607133,783,Salaried,6501-3894-8582,VCPP1558R,2016-04-04
CUSR-105217,Krishna Chatterjee,38,Kolkata,Gold Loan,4859753,843,Self-Employed,2635-9312-2808,EULP1312W,2024-01-09
CUSR-105218,Aditya Joshi,39,Ahmedabad,Auto Loan,3229333,639,Self-Employed,5262-9336-1511,ODEP4955R,2023-05-03
CUSR-105219,Diya Singh,64,Lucknow,Personal Loan,3481199,832,Self-Employed,1246-2489-1204,QLAP5888I,2017-01-09
CUSR-105220,Sai Joshi,54,Lucknow,Auto Loan,1229146,662,Business,9078-2869-8552,BNFP2918A,2020-03-25
CUSR-105221,Aarav Nair,27,Bangalore,Home Loan,2627352,713,Salaried,7166-2759-1499,EDAP3005X,2018-07-14
CUSR-105222,Riya Nair,38,Lucknow,Auto Loan,4562737,723,Salaried,9126-9405-4338,UWWP9589L,2022-04-07
CUSR-105223,Aaryan Joshi,62,Delhi,Credit Card,2767496,849,Business,3526-7358-4494,NEGP5294G,2024-08-30
CUSR-105224,Myra Kapoor,58,Jaipur,Auto Loan,1816589,793,Self-Employed,7156-5813-5811,ISOP9236R,2018-06-12
CUSR-105225,Sai Gupta,30,Bangalore,Gold Loan,3046822,613,Salaried,9612-4016-6851,RENP7321J,2021-02-01
CUSR-105226,Kiara Kapoor,34,Hyderabad,Credit Card,3604841,738,Salaried,3557-6426-8645,VOOP7715O,2019-12-21
CUSR-105227,Aditya Sharma,27,Lucknow,Auto Loan,3123104,712,Salaried,8511-5073-6010,PJPP4776K,2022-11-09
CUSR-105228,Myra Aggarwal,40,Chennai,Home Loan,1654233,629,Self-Employed,6910-2141-1654,UBYP1335O,2021-03-04
CUSR-105229,Ishani Aggarwal,55,Delhi,Credit Card,1295919,703,Self-Employed,7563-8116-5335,FUBP8703I,2016-12-13
CUSR-105230,Saanvi Verma,37,Jaipur,Gold Loan,2082599,722,Salaried,6548-5899-9243,CYYP4233K,2018-02-10
CUSR-105231,Arjun Deshmukh,58,Kolkata,Credit Card,4121885,644,Self-Employed,6184-6396-5142,WJKP9345R,2023-01-08
CUSR-105232,Ishaan Sharma,54,Lucknow,Gold Loan,1504670,668,Self-Employed,3374-5202-9719,WIXP4586S,2023-04-19
CUSR-105233,Anvi Bose,36,Lucknow,Gold Loan,3826805,735,Business,5977-5596-3168,LCBP3821U,2020-06-24
CUSR-105234,Sara Singh,35,Lucknow,Personal Loan,4355267,815,Business,3947-8898-4838,SBJP8697H,2024-06-30
CUSR-105235,Kabir Deshmukh,25,Hyderabad,Gold Loan,3309047,648,Self-Employed,6510-5428-5100,UDFP1506W,2021-04-17
CUSR-105236,Myra Singh,36,Hyderabad,Gold Loan,2193202,630,Self-Employed,8204-3086-9130,SLMP8743F,2017-06-28
CUSR-105237,Anvi Reddy,29,Jaipur,Personal Loan,527432,632,Salaried,8391-3246-1832,BSBP3404W,2018-12-27
CUSR-105238,Sai Malhotra,41,Delhi,Auto Loan,1658299,710,Salaried,6092-5217-9436,AVMP3582M,2022-03-23
CUSR-105239,Arjun Nair,26,Pune,Home Loan,3533444,832,Self-Employed,8345-8510-4958,MEPP4453O,2017-10-16
CUSR-105240,Vihaan Gupta,41,Pune,Auto Loan,408257,700,Self-Employed,2347-6940-3654,AUNP9130K,2023-10-04
CUSR-105241,Saanvi Verma,50,Ahmedabad,Gold Loan,3893855,831,Salaried,6995-7495-7727,PLSP5108R,2021-03-16
CUSR-105242,Kiara Reddy,35,Kolkata,Gold Loan,3654242,714,Salaried,1026-9081-3136,KTQP6256F,2020-03-04
CUSR-105243,Sai Kapoor,31,Lucknow,Personal Loan,1762706,674,Self-Employed,7308-9286-3233,KWLP5368O,2022-09-14
CUSR-105244,Ishaan Aggarwal,22,Mumbai,Credit Card,565558,706,Salaried,8301-3106-8531,LLNP9548L,2017-04-25
CUSR-105245,Shaurya Deshmukh,25,Lucknow,Credit Card,1880191,809,Salaried,1100-1222-3552,XOUP4198K,2017-03-10
CUSR-105246,Kiara Reddy,61,Bangalore,Credit Card,2740347,677,Self-Employed,4178-5943-3636,ORXP6185J,2020-04-16
CUSR-105247,Aarav Reddy,34,Chennai,Personal Loan,1770015,747,Business,1128-6808-6412,HWTP7753J,2020-09-13
CUSR-105248,Myra Joshi,64,Jaipur,Personal Loan,4112790,679,Business,8639-3761-4588,AIWP3394Q,2023-11-10
CUSR-105249,Diya Aggarwal,54,Mumbai,Auto Loan,879979,674,Salaried,3875-3597-4560,YHDP5367S,2022-02-24
CUSR-105250,Aaryan Patel,61,Delhi,Auto Loan,3261388,767,Salaried,5181-4389-4597,WXEP4746C,2021-11-12
CUSR-105251,Ananya Verma,42,Delhi,Credit Card,1936646,762,Self-Employed,6929-1380-1558,HJCP7267B,2023-08-18
CUSR-105252,Ishani Iyer,43,Hyderabad,Credit Card,584429,825,Business,4508-1115-2724,VGEP6753O,2023-04-06
CUSR-105253,Sai Kapoor,32,Bangalore,Personal Loan,2467082,769,Business,9329-3706-2061,TDDP2408M,2017-10-24
CUSR-105254,Sara Verma,33,Mumbai,Gold Loan,4672702,668,Self-Employed,1676-1801-8945,HHLP2531R,2023-02-16
CUSR-105255,Vihaan Singh,57,Jaipur,Auto Loan,4362624,796,Business,6301-7391-7105,VFGP4203W,2016-12-19
CUSR-105256,Ananya Kapoor,49,Chennai,Personal Loan,2182237,760,Business,5776-7184-5455,RDDP2069M,2024-12-25
CUSR-105257,Myra Bose,57,Jaipur,Gold Loan,1847413,632,Self-Employed,2738-3784-2809,DGXP8938N,2021-01-06
CUSR-105258,Vihaan Bose,53,Lucknow,Personal Loan,4285342,716,Business,5677-3647-4770,BPTP5014K,2022-04-04
CUSR-105259,Ananya Joshi,44,Delhi,Home Loan,3174934,746,Self-Employed,6353-5064-9778,XLFP7572U,2017-12-05
CUSR-105260,Aarav Iyer,56,Delhi,Auto Loan,626754,742,Self-Employed,6808-2085-4602,CCOP2521B,2024-06-26
CUSR-105261,Riya Chatterjee,59,Jaipur,Home Loan,4974811,629,Self-Employed,3554-1035-7649,SCTP1099M,2018-01-22
CUSR-105262,Shaurya Verma,47,Hyderabad,Home Loan,4804083,840,Business,4101-4893-5928,CWLP4509S,2023-08-01
CUSR-105263,Ishaan Aggarwal,49,Delhi,Home Loan,3488717,761,Business,8698-8703-4588,FDYP5528U,2019-02-22
CUSR-105264,Anvi Aggarwal,25,Chennai,Gold Loan,3517697,797,Salaried,2148-5946-1852,AXIP1674C,2022-07-20
CUSR-105265,Aaryan Sharma,23,Hyderabad,Credit Card,4323974,631,Self-Employed,6683-8610-9156,TLFP9375J,2022-05-07
CUSR-105266,Kabir Singh,34,Jaipur,Home Loan,2366517,645,Business,7787-6497-7553,WLYP9886A,2017-05-03
CUSR-105267,Anvi Deshmukh,25,Kolkata,Home Loan,1469563,785,Business,3278-2890-9029,TXSP3259H,2017-06-19
CUSR-105268,Aaryan Deshmukh,63,Bangalore,Personal Loan,400318,741,Salaried,7210-5989-3792,NHVP2239N,2023-06-09
CUSR-105269,Ananya Reddy,43,Kolkata,Gold Loan,2925350,646,Self-Employed,3312-2839-2408,DQIP3126R,2016-04-22
CUSR-105270,Krishna Chatterjee,47,Hyderabad,Gold Loan,1390552,783,Salaried,9707-7303-2406,AJUP8195T,2022-01-15
CUSR-105271,Shaurya Patel,51,Kolkata,Home Loan,1860098,690,Salaried,6971-7053-3214,SVGP9358N,2019-08-05
CUSR-105272,Aadhya Nair,64,Chennai,Gold Loan,4510242,736,Self-Employed,5154-9298-3059,VJUP1940M,2017-03-01
CUSR-105273,Kiara Verma,60,Mumbai,Gold Loan,513668,786,Self-Employed,7081-1495-6662,VCEP2133B,2017-04-04
CUSR-105274,Diya Nair,48,Bangalore,Credit Card,1357980,682,Business,5902-5526-1951,FBVP3524R,2024-03-25
CUSR-105275,Myra Malhotra,34,Bangalore,Home Loan,1357499,600,Salaried,3714-5714-5005,EEWP7523X,2016-03-04
CUSR-105276,Kabir Deshmukh,50,Bangalore,Auto Loan,548683,819,Business,5841-5051-6780,FOKP9049H,2019-01-04
CUSR-105277,Kiara Gupta,34,Lucknow,Gold Loan,4797722,825,Self-Employed,2237-7142-3068,NVCP3952U,2016-03-20
CUSR-105278,Aarav Chatterjee,47,Chennai,Home Loan,3052629,646,Salaried,3901-5271-1062,QGXP4572X,2016-05-28
CUSR-105279,Anvi Deshmukh,57,Kolkata,Credit Card,4765762,682,Business,5949-5560-5527,PYMP3668S,2022-05-29
CUSR-105280,Sai Gupta,49,Delhi,Credit Card,2559910,770,Salaried,4995-4076-6923,JGAP5112A,2020-03-26
CUSR-105281,Shaurya Aggarwal,28,Mumbai,Credit Card,3894235,628,Self-Employed,3270-8382-9364,DPCP1773D,2019-03-07
CUSR-105282,Kabir Reddy,62,Ahmedabad,Gold Loan,4323615,621,Self-Employed,9639-3582-9841,ABCP8649I,2023-08-02
CUSR-105283,Anvi Singh,22,Mumbai,Auto Loan,2596107,848,Self-Employed,2293-8866-3637,RQGP9282K,2017-07-15
CUSR-105284,Ananya Deshmukh,55,Lucknow,Credit Card,2262695,639,Salaried,4248-7932-3747,TAVP6097E,2016-08-14
CUSR-105285,Arjun Aggarwal,53,Mumbai,Auto Loan,2754989,696,Self-Employed,7330-2467-7632,EIQP5251J,2020-02-27
CUSR-105286,Vihaan Malhotra,44,Mumbai,Home Loan,406214,828,Self-Employed,2030-4218-8134,AGKP3416U,2023-01-11
CUSR-105287,Aditya Iyer,29,Kolkata,Home Loan,2105085,847,Salaried,3794-3604-9991,WHRP4386P,2023-05-27
CUSR-105288,Ishaan Verma,37,Hyderabad,Auto Loan,4618728,666,Business,9849-8236-9267,XPWP8553A,2016-11-22
CUSR-105289,Aaryan Chatterjee,27,Ahmedabad,Auto Loan,3660884,604,Salaried,1487-3035-5403,XQEP8698H,2022-10-02
CUSR-105290,Saanvi Bose,59,Delhi,Gold Loan,1484773,715,Business,8839-2330-4534,DQTP7236G,2021-05-31
CUSR-105291,Ananya Singh,47,Hyderabad,Gold Loan,2338348,813,Business,7674-3130-2217,EBTP3094G,2024-12-26
CUSR-105292,Aadhya Iyer,37,Ahmedabad,Auto Loan,3401106,748,Salaried,3660-9865-4361,LNLP4944P,2022-04-22
CUSR-105293,Sara Gupta,38,Kolkata,Home Loan,4289809,676,Salaried,4858-1829-9494,HOVP1903J,2021-05-24
CUSR-105294,Saanvi Deshmukh,58,Pune,Home Loan,2280008,813,Salaried,6125-8293-5403,LJAP1884H,2020-10-19
CUSR-105295,Aadhya Chatterjee,34,Kolkata,Personal Loan,854882,626,Business,9397-4598-5361,MLSP6162X,2019-04-01
CUSR-105296,Myra Verma,52,Ahmedabad,Auto Loan,743814,696,Self-Employed,8221-9421-9953,NPTP5162N,2024-05-19
CUSR-105297,Sai Deshmukh,60,Hyderabad,Credit Card,3820687,709,Business,4493-7175-2489,QAYP9663Q,2019-01-03
CUSR-105298,Ananya Sharma,60,Jaipur,Personal Loan,679431,735,Self-Employed,9502-8490-7988,ORWP5301Y,2023-09-18
CUSR-105299,Anvi Deshmukh,40,Jaipur,Gold Loan,1671019,727,Self-Employed,2587-3473-7361,MSEP3111X,2021-07-19
CUSR-105300,Krishna Singh,46,Chennai,Personal Loan,2854198,703,Salaried,8341-6989-8945,OTCP8868A,2023-02-19
CUSR-105301,Aditya Patel,42,Chennai,Credit Card,2424019,761,Business,3623-9660-4829,NFSP4404M,2024-03-28
CUSR-105302,Diya Singh,52,Ahmedabad,Credit Card,1889510,609,Business,4618-6817-7561,NLVP7744W,2018-12-12
CUSR-105303,Riya Patel,25,Delhi,Credit Card,4582119,835,Self-Employed,3362-2160-1983,NADP6085T,2024-10-03
CUSR-105304,Aditya Reddy,23,Ahmedabad,Credit Card,892129,814,Self-Employed,9180-1561-4437,BFNP7800X,2023-07-13
CUSR-105305,Aadhya Bose,29,Mumbai,Home Loan,2376601,712,Salaried,6196-5461-5026,MFLP7434V,2019-01-13
CUSR-105306,Ananya Deshmukh,36,Mumbai,Credit Card,3131035,615,Salaried,5060-1557-6301,EESP8540I,2019-09-06
CUSR-105307,Sara Patel,38,Lucknow,Personal Loan,4439352,749,Salaried,6978-1647-7953,AHNP5921C,2019-12-22
CUSR-105308,Shaurya Iyer,60,Lucknow,Credit Card,679320,771,Salaried,8531-6548-6575,MJNP3727P,2017-06-23
CUSR-105309,Aadhya Nair,55,Mumbai,Credit Card,2064155,600,Business,6563-3421-6841,KWKP9568G,2018-04-25
CUSR-105310,Diya Aggarwal,32,Lucknow,Auto Loan,3018567,841,Salaried,5448-6794-2744,EEGP3712T,2020-02-18
CUSR-105311,Arjun Verma,39,Mumbai,Personal Loan,2360916,673,Self-Employed,5377-4949-4416,DQSP8704X,2022-01-07
CUSR-105312,Riya Reddy,48,Lucknow,Gold Loan,1422390,782,Business,8454-6584-3801,ELBP4368V,2021-04-08
CUSR-105313,Ananya Chatterjee,40,Kolkata,Auto Loan,3483080,844,Business,7477-6381-5139,BCLP7893U,2019-12-26
CUSR-105314,Diya Patel,23,Jaipur,Personal Loan,3092948,624,Business,6794-3036-5800,YMQP9129D,2020-05-18
CUSR-105315,Kabir Kapoor,38,Ahmedabad,Auto Loan,1914606,812,Salaried,9487-9854-6579,EUWP6100Q,2022-05-08
CUSR-105316,Arjun Iyer,32,Ahmedabad,Home Loan,1207991,615,Salaried,4259-8681-3085,QXUP3296T,2018-03-10
CUSR-105317,Vihaan Iyer,39,Bangalore,Gold Loan,4694928,658,Business,1889-1524-9506,DTNP7106F,2020-03-29
CUSR-105318,Sai Iyer,45,Lucknow,Credit Card,4965336,801,Business,3319-4221-9102,QASP2339P,2021-11-29
CUSR-105319,Myra Deshmukh,38,Delhi,Auto Loan,2523301,691,Self-Employed,3013-6321-3040,SDCP4494K,2017-10-18
CUSR-105320,Aaryan Deshmukh,54,Ahmedabad,Credit Card,4901312,665,Business,9133-1960-5193,GILP9610B,2018-12-12
CUSR-105321,Kabir Patel,27,Ahmedabad,Auto Loan,509153,793,Business,4441-3392-4030,NUWP7892I,2018-12-30
CUSR-105322,Aarav Kapoor,22,Mumbai,Personal Loan,3449099,793,Self-Employed,1561-3040-6135,BVKP1126Q,2016-12-28
CUSR-105323,Ishani Deshmukh,40,Pune,Credit Card,3192530,642,Business,4184-4355-8436,CQDP5380B,2019-08-21
CUSR-105324,Aarav Malhotra,43,Bangalore,Personal Loan,4109879,794,Business,4901-6236-1194,IFTP7033B,2022-02-07
CUSR-105325,Krishna Deshmukh,28,Jaipur,Personal Loan,4490631,848,Business,8101-1542-4132,BKTP1553D,2017-12-30
CUSR-105326,Shaurya Nair,38,Chennai,Home Loan,1807479,735,Self-Employed,3359-8571-6541,HINP2297N,2020-03-08
CUSR-105327,Aadhya Patel,27,Jaipur,Credit Card,637526,841,Business,6512-6920-3591,PKLP3340J,2022-03-11
CUSR-105328,Ananya Sharma,43,Hyderabad,Home Loan,2374578,668,Self-Employed,5172-8040-9689,JVWP9515J,2018-03-11
CUSR-105329,Kabir Kapoor,59,Mumbai,Personal Loan,2310554,603,Business,2737-1377-2928,GLOP5132P,2020-04-09
CUSR-105330,Ananya Malhotra,63,Jaipur,Gold Loan,2456190,788,Business,6816-5433-7505,TRUP1880I,2017-09-15
CUSR-105331,Arjun Reddy,30,Chennai,Home Loan,2772074,831,Salaried,1772-4407-9047,PCCP7233A,2019-10-03
CUSR-105332,Kiara Verma,47,Hyderabad,Gold Loan,4487466,809,Business,5478-5358-7518,FBQP4286H,2022-04-23
CUSR-105333,Anvi Gupta,25,Hyderabad,Gold Loan,3472382,610,Business,1198-2733-3566,OWFP8248S,2022-05-29
CUSR-105334,Shaurya Malhotra,48,Hyderabad,Gold Loan,4793345,699,Business,3218-2998-5163,MJTP2092G,2023-01-25
CUSR-105335,Aaryan Chatterjee,42,Jaipur,Gold Loan,873424,615,Self-Employed,6676-8290-5737,JRFP4977V,2020-07-31
CUSR-105336,Kabir Patel,63,Kolkata,Gold Loan,2848933,600,Self-Employed,4314-7237-6649,UOTP7812O,2016-12-25
CUSR-105337,Aditya Malhotra,33,Ahmedabad,Auto Loan,3006809,664,Business,1337-5567-2693,PQSP6888I,2019-07-12
CUSR-105338,Ananya Nair,38,Lucknow,Auto Loan,3877647,636,Self-Employed,3972-1542-2915,PAVP2380A,2017-11-12
CUSR-105339,Ishaan Joshi,51,Pune,Auto Loan,466146,805,Business,1126-2779-9008,YKXP7043U,2016-08-29
CUSR-105340,Diya Sharma,53,Ahmedabad,Gold Loan,4778968,711,Self-Employed,5430-5467-7595,QRNP1982X,2020-11-09
CUSR-105341,Myra Singh,43,Ahmedabad,Gold Loan,3779013,713,Business,4191-1502-7587,RNJP5980T,2023-11-10
CUSR-105342,Saanvi Deshmukh,23,Kolkata,Gold Loan,3191936,785,Salaried,1049-1008-4308,WOVP9532L,2017-01-06
CUSR-105343,Krishna Kapoor,62,Chennai,Auto Loan,897027,623,Self-Employed,9939-5291-4090,NTYP8391I,2024-07-13
CUSR-105344,Ishani Singh,27,Hyderabad,Credit Card,2760519,807,Salaried,9355-3591-4022,CSIP9430J,2025-02-05
CUSR-105345,Diya Verma,42,Mumbai,Gold Loan,1800761,625,Salaried,5089-6871-3983,RNOP1546I,2020-07-27
CUSR-105346,Vihaan Patel,22,Jaipur,Gold Loan,4719311,657,Self-Employed,8095-2419-4885,RFYP5233I,2020-04-23
CUSR-105347,Vihaan Deshmukh,43,Ahmedabad,Personal Loan,1313987,803,Salaried,2764-7819-4075,VPAP4269J,2022-12-29
CUSR-105348,Aadhya Bose,52,Delhi,Personal Loan,3409797,653,Salaried,8886-3100-1086,DETP2634E,2023-11-05
CUSR-105349,Ananya Singh,32,Bangalore,Home Loan,1561190,730,Business,9957-2369-1505,JBTP9702N,2019-09-10
CUSR-105350,Diya Aggarwal,53,Jaipur,Auto Loan,3159081,796,Salaried,5962-2267-3344,JTEP9006O,2019-12-16
CUSR-105351,Riya Reddy,34,Jaipur,Gold Loan,4141897,735,Business,6976-7283-1664,LWVP5658X,2024-11-21
CUSR-105352,Sara Verma,22,Jaipur,Auto Loan,637695,703,Business,8424-1957-4963,WWCP8784J,2023-05-10
